item_id,hotel_id,checkin,room_option_index,room_type_raw,price_per_night,original_price,discount_percent,breakfast_included,free_cancellation,max_occupancy,rik,rpk,g0,g0_size,dom_dom_idx,dom_block_id,dom_bid_room,dom_bid_rate,dom_bid_occ,dom_bid_meal,dom_bid_pkg,dom_occ_max,dom_only_for,single_guest,meal,cancel,pay,perks,badges_text,match_kind
1,hilton-saigon,2026-10-01,72,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,9856728.00,,,0,0,2.0,9d7ac98a,1b6f0e44,21,1,72,1110458702_384026274_2_42_0,1110458702,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,73,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,11226600.00,,,1,0,2.0,9d7ac98a,42ee661d,22,2,73,1110458702_384026274_2_41_0,1110458702,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,74,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,12020400.00,,,0,1,2.0,9d7ac98a,04acc096,20,1,74,1110458702_384026154_2_42_0,1110458702,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,75,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,13381200.00,,,1,1,2.0,9d7ac98a,71f409e6,23,4,75,1110458702_384026154_2_41_0,1110458702,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,76,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,17010000.00,,,1,1,2.0,9d7ac98a,71f409e6,23,4,76,1110458702_384026154_2_25_0,1110458702,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,77,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,10546200.00,,,1,0,2.0,9d7ac98a,42ee661d,22,2,77,1110458702_384026274_1_41_0,1110458702,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,78,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,12700800.00,,,1,1,2.0,9d7ac98a,71f409e6,23,4,78,1110458702_384026154_1_41_0,1110458702,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,79,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,14515200.00,,,1,1,2.0,9d7ac98a,71f409e6,23,4,79,1110458702_384026154_1_25_0,1110458702,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,80,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,11995452.00,,,0,0,2.0,fec3ef7e,1b6f0e44,45,1,80,1110458707_384026274_2_42_0,1110458707,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,81,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,13381200.00,,,1,0,2.0,fec3ef7e,42ee661d,46,2,81,1110458707_384026274_2_41_0,1110458707,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,82,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,14628600.00,,,0,1,2.0,fec3ef7e,04acc096,44,1,82,1110458707_384026154_2_42_0,1110458707,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,83,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,15989400.00,,,1,1,2.0,fec3ef7e,71f409e6,47,4,83,1110458707_384026154_2_41_0,1110458707,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,84,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,19618200.00,,,1,1,2.0,fec3ef7e,71f409e6,47,4,84,1110458707_384026154_2_25_0,1110458707,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,85,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,12700800.00,,,1,0,2.0,fec3ef7e,42ee661d,46,2,85,1110458707_384026274_1_41_0,1110458707,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,86,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,15309000.00,,,1,1,2.0,fec3ef7e,71f409e6,47,4,86,1110458707_384026154_1_41_0,1110458707,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,87,Suite 1 Phòng Ngủ Có Giường Cỡ King Và Tầm Nhìn Ra Sông,17123400.00,,,1,1,2.0,fec3ef7e,71f409e6,47,4,87,1110458707_384026154_1_25_0,1110458707,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,88,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,14785092.00,,,0,0,2.0,d22f9795,1b6f0e44,33,1,88,1110458708_384026274_2_42_0,1110458708,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,89,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,16159500.00,,,1,0,2.0,d22f9795,42ee661d,34,2,89,1110458708_384026274_2_41_0,1110458708,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,90,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,18030600.00,,,0,1,2.0,d22f9795,04acc096,32,1,90,1110458708_384026154_2_42_0,1110458708,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,91,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,19391400.00,,,1,1,2.0,d22f9795,71f409e6,35,4,91,1110458708_384026154_2_41_0,1110458708,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,92,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,23020200.00,,,1,1,2.0,d22f9795,71f409e6,35,4,92,1110458708_384026154_2_25_0,1110458708,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,93,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,15479100.00,,,1,0,2.0,d22f9795,42ee661d,34,2,93,1110458708_384026274_1_41_0,1110458708,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
1,hilton-saigon,2026-10-01,94,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,18711000.00,,,1,1,2.0,d22f9795,71f409e6,35,4,94,1110458708_384026154_1_41_0,1110458708,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
1,hilton-saigon,2026-10-01,95,Suite Premium Có Giường Cỡ King Nhìn Ra Sông,20525400.00,,,1,1,2.0,d22f9795,71f409e6,35,4,95,1110458708_384026154_1_25_0,1110458708,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 1 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,0,Phòng có Giường cỡ King,6078864.00,,,0,0,2.0,c428ad8b,1b6f0e44,68,1,0,1110458701_384026274_2_42_0,1110458701,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,1,Phòng có Giường cỡ King,7371000.00,,,0,1,2.0,c428ad8b,2527f52f,69,1,1,1110458701_384026154_2_42_0,1110458701,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,2,Phòng có Giường cỡ King,7427700.00,,,1,0,2.0,c428ad8b,42ee661d,70,2,2,1110458701_384026274_2_41_0,1110458701,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,3,Phòng có Giường cỡ King,8731800.00,,,1,1,2.0,c428ad8b,5ea101fe,71,4,3,1110458701_384026154_2_41_0,1110458701,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,4,Phòng có Giường cỡ King,12360600.00,,,1,1,2.0,c428ad8b,5ea101fe,71,4,4,1110458701_384026154_2_25_0,1110458701,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,5,Phòng có Giường cỡ King,6747300.00,,,1,0,2.0,c428ad8b,42ee661d,70,2,5,1110458701_384026274_1_41_0,1110458701,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,6,Phòng có Giường cỡ King,8051400.00,,,1,1,2.0,c428ad8b,5ea101fe,71,4,6,1110458701_384026154_1_41_0,1110458701,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,7,Phòng có Giường cỡ King,9865800.00,,,1,1,2.0,c428ad8b,5ea101fe,71,4,7,1110458701_384026154_1_25_0,1110458701,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,8,Phòng 2 Giường Đơn,6078864.00,,,0,0,2.0,445ee8a2,1b6f0e44,60,1,8,1110458710_384026274_2_42_0,1110458710,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,9,Phòng 2 Giường Đơn,7371000.00,,,0,1,2.0,445ee8a2,2527f52f,61,1,9,1110458710_384026154_2_42_0,1110458710,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,10,Phòng 2 Giường Đơn,7427700.00,,,1,0,2.0,445ee8a2,42ee661d,62,2,10,1110458710_384026274_2_41_0,1110458710,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,11,Phòng 2 Giường Đơn,8731800.00,,,1,1,2.0,445ee8a2,5ea101fe,63,4,11,1110458710_384026154_2_41_0,1110458710,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,12,Phòng 2 Giường Đơn,12360600.00,,,1,1,2.0,445ee8a2,5ea101fe,63,4,12,1110458710_384026154_2_25_0,1110458710,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,13,Phòng 2 Giường Đơn,6747300.00,,,1,0,2.0,445ee8a2,42ee661d,62,2,13,1110458710_384026274_1_41_0,1110458710,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,14,Phòng 2 Giường Đơn,8051400.00,,,1,1,2.0,445ee8a2,5ea101fe,63,4,14,1110458710_384026154_1_41_0,1110458710,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,15,Phòng 2 Giường Đơn,9865800.00,,,1,1,2.0,445ee8a2,5ea101fe,63,4,15,1110458710_384026154_1_25_0,1110458710,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,16,Phòng Deluxe Có Giường Cỡ King,7201116.00,,,0,0,2.0,eacb0d42,1b6f0e44,84,1,16,1110458703_384026274_2_42_0,1110458703,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,17,Phòng Deluxe Có Giường Cỡ King,8561700.00,,,1,0,2.0,eacb0d42,42ee661d,86,2,17,1110458703_384026274_2_41_0,1110458703,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,18,Phòng Deluxe Có Giường Cỡ King,8731800.00,,,0,1,2.0,eacb0d42,2527f52f,85,1,18,1110458703_384026154_2_42_0,1110458703,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,19,Phòng Deluxe Có Giường Cỡ King,10092600.00,,,1,1,2.0,eacb0d42,5ea101fe,87,4,19,1110458703_384026154_2_41_0,1110458703,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,20,Phòng Deluxe Có Giường Cỡ King,13721400.00,,,1,1,2.0,eacb0d42,5ea101fe,87,4,20,1110458703_384026154_2_25_0,1110458703,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,21,Phòng Deluxe Có Giường Cỡ King,7881300.00,,,1,0,2.0,eacb0d42,42ee661d,86,2,21,1110458703_384026274_1_41_0,1110458703,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,22,Phòng Deluxe Có Giường Cỡ King,9412200.00,,,1,1,2.0,eacb0d42,5ea101fe,87,4,22,1110458703_384026154_1_41_0,1110458703,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,23,Phòng Deluxe Có Giường Cỡ King,11226600.00,,,1,1,2.0,eacb0d42,5ea101fe,87,4,23,1110458703_384026154_1_25_0,1110458703,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,24,Phòng có Giường cỡ King Nhìn ra Thành phố,6359427.00,,,0,0,2.0,1acc1ded,1b6f0e44,52,1,24,1110458709_384026274_2_42_0,1110458709,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,25,Phòng có Giường cỡ King Nhìn ra Thành phố,7711200.00,,,0,1,2.0,1acc1ded,2527f52f,53,1,25,1110458709_384026154_2_42_0,1110458709,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,26,Phòng có Giường cỡ King Nhìn ra Thành phố,7711200.00,,,1,0,2.0,1acc1ded,42ee661d,54,2,26,1110458709_384026274_2_41_0,1110458709,384026274,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,27,Phòng có Giường cỡ King Nhìn ra Thành phố,9072000.00,,,1,1,2.0,1acc1ded,5ea101fe,55,4,27,1110458709_384026154_2_41_0,1110458709,384026154,2,41,,2.0,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,28,Phòng có Giường cỡ King Nhìn ra Thành phố,12700800.00,,,1,1,2.0,1acc1ded,5ea101fe,55,4,28,1110458709_384026154_2_25_0,1110458709,384026154,2,25,,2.0,,False,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,29,Phòng có Giường cỡ King Nhìn ra Thành phố,7030800.00,,,1,0,2.0,1acc1ded,42ee661d,54,2,29,1110458709_384026274_1_41_0,1110458709,384026274,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,30,Phòng có Giường cỡ King Nhìn ra Thành phố,8391600.00,,,1,1,2.0,1acc1ded,5ea101fe,55,4,30,1110458709_384026154_1_41_0,1110458709,384026154,1,41,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,31,Phòng có Giường cỡ King Nhìn ra Thành phố,10206000.00,,,1,1,2.0,1acc1ded,5ea101fe,55,4,31,1110458709_384026154_1_25_0,1110458709,384026154,1,25,,1.0,Chỉ dành cho 1 khách,True,Bao bữa sáng & bữa tối,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
2,hilton-saigon,2026-10-11,32,Phòng 2 Giường Đơn Nhìn ra Thành phố,6359427.00,,,0,0,2.0,c44188c1,1b6f0e44,72,1,32,1110458715_384026274_2_42_0,1110458715,384026274,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
2,hilton-saigon,2026-10-11,33,Phòng 2 Giường Đơn Nhìn ra Thành phố,7711200.00,,,0,1,2.0,c44188c1,2527f52f,73,1,33,1110458715_384026154_2_42_0,1110458715,384026154,2,42,,2.0,,False,Bữa sáng Tuyệt vời - VND 924.000,"Hủy miễn phí trước 11 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,,,price_attr
