hotel,checkin,bid,fam,c3,sg,in_other,p2,p1,only1,vs
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064708_416423956_2_2_0,"('1331064708', '416423956', '2', '0', '')",N>=2,False,True,7563780.0,7563780.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064708_416423956_2_1_0,"('1331064708', '416423956', '1', '0', '')",N>=2,False,False,8040060.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064708_405638420_1_1_0,"('1331064708', '405638420', '1', '0', '')",1,True,True,6667353.0,6667353.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064708_416423956_1_1_0,"('1331064708', '416423956', '1', '0', '')",1,True,True,7801920.0,7801920.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064717_432042635_2_2_0,"('1331064717', '432042635', '2', '0', '')",N>=2,False,False,6754104.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064717_432042635_1_2_0,"('1331064717', '432042635', '2', '0', '')",1,True,True,6289164.0,6289164.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064709_405638420_2_0_0,"('1331064709', '405638420', '0', '0', '')",N>=2,False,True,6911163.0,6911163.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064709_405638420_2_1_0,"('1331064709', '405638420', '1', '0', '')",N>=2,False,False,7387443.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064709_416423956_2_2_0,"('1331064709', '416423956', '2', '0', '')",N>=2,False,True,8130780.0,8130780.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064709_416423956_2_1_0,"('1331064709', '416423956', '1', '0', '')",N>=2,False,False,8607060.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064709_405638420_1_1_0,"('1331064709', '405638420', '1', '0', '')",1,True,True,7149303.0,7149303.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064709_416423956_1_1_0,"('1331064709', '416423956', '1', '0', '')",1,True,True,8368920.0,8368920.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064718_432042635_2_2_0,"('1331064718', '432042635', '2', '0', '')",N>=2,False,False,7207704.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064718_432042635_1_2_0,"('1331064718', '432042635', '2', '0', '')",1,True,True,6742764.0,6742764.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064719_432042635_2_2_0,"('1331064719', '432042635', '2', '0', '')",N>=2,False,False,7661304.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-01,1331064719_432042635_1_2_0,"('1331064719', '432042635', '2', '0', '')",1,True,True,7196364.0,7196364.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064702_405638420_2_0_0,"('1331064702', '405638420', '0', '0', '')",N>=2,False,True,3633903.0,3633903.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064702_405638420_2_1_0,"('1331064702', '405638420', '1', '0', '')",N>=2,False,False,4110183.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064702_416423956_2_2_0,"('1331064702', '416423956', '2', '0', '')",N>=2,False,True,4275180.0,4275180.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064702_416423956_2_1_0,"('1331064702', '416423956', '1', '0', '')",N>=2,False,False,4751460.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064702_405638420_1_1_0,"('1331064702', '405638420', '1', '0', '')",1,True,True,3872043.0,3872043.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064702_416423956_1_1_0,"('1331064702', '416423956', '1', '0', '')",1,True,True,4513320.0,4513320.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064701_405638420_2_0_0,"('1331064701', '405638420', '0', '0', '')",N>=2,False,True,3633903.0,3633903.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064701_405638420_2_1_0,"('1331064701', '405638420', '1', '0', '')",N>=2,False,False,4110183.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064701_416423956_2_2_0,"('1331064701', '416423956', '2', '0', '')",N>=2,False,True,4275180.0,4275180.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064701_416423956_2_1_0,"('1331064701', '416423956', '1', '0', '')",N>=2,False,False,4751460.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064701_405638420_1_1_0,"('1331064701', '405638420', '1', '0', '')",1,True,True,3872043.0,3872043.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064701_416423956_1_1_0,"('1331064701', '416423956', '1', '0', '')",1,True,True,4513320.0,4513320.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064703_405638420_2_0_0,"('1331064703', '405638420', '0', '0', '')",N>=2,False,True,4115853.0,4115853.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064703_405638420_2_1_0,"('1331064703', '405638420', '1', '0', '')",N>=2,False,False,4592133.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064703_416423956_2_2_0,"('1331064703', '416423956', '2', '0', '')",N>=2,False,True,4842180.0,4842180.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064703_416423956_2_1_0,"('1331064703', '416423956', '1', '0', '')",N>=2,False,False,5318460.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064703_405638420_1_1_0,"('1331064703', '405638420', '1', '0', '')",1,True,True,4353993.0,4353993.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064703_416423956_1_1_0,"('1331064703', '416423956', '1', '0', '')",1,True,True,5080320.0,5080320.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064704_405638420_2_0_0,"('1331064704', '405638420', '0', '0', '')",N>=2,False,True,4405023.0,4405023.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064704_405638420_2_1_0,"('1331064704', '405638420', '1', '0', '')",N>=2,False,False,4881303.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064704_416423956_2_2_0,"('1331064704', '416423956', '2', '0', '')",N>=2,False,True,5182380.0,5182380.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064704_416423956_2_1_0,"('1331064704', '416423956', '1', '0', '')",N>=2,False,False,5658660.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064704_405638420_1_1_0,"('1331064704', '405638420', '1', '0', '')",1,True,True,4643163.0,4643163.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064704_416423956_1_1_0,"('1331064704', '416423956', '1', '0', '')",1,True,True,5420520.0,5420520.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064711_432042635_2_2_0,"('1331064711', '432042635', '2', '0', '')",N>=2,False,False,4576824.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064711_432042635_1_2_0,"('1331064711', '432042635', '2', '0', '')",1,True,True,4111884.0,4111884.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064712_432042635_2_2_0,"('1331064712', '432042635', '2', '0', '')",N>=2,False,False,4576824.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064712_432042635_1_2_0,"('1331064712', '432042635', '2', '0', '')",1,True,True,4111884.0,4111884.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064705_405638420_2_0_0,"('1331064705', '405638420', '0', '0', '')",N>=2,False,True,4886973.0,4886973.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064705_405638420_2_1_0,"('1331064705', '405638420', '1', '0', '')",N>=2,False,False,5363253.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064705_416423956_2_2_0,"('1331064705', '416423956', '2', '0', '')",N>=2,False,True,5749380.0,5749380.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064705_416423956_2_1_0,"('1331064705', '416423956', '1', '0', '')",N>=2,False,False,6225660.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064705_405638420_1_1_0,"('1331064705', '405638420', '1', '0', '')",1,True,True,5125113.0,5125113.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064705_416423956_1_1_0,"('1331064705', '416423956', '1', '0', '')",1,True,True,5987520.0,5987520.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064713_432042635_2_2_0,"('1331064713', '432042635', '2', '0', '')",N>=2,False,False,5030424.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064713_432042635_1_2_0,"('1331064713', '432042635', '2', '0', '')",1,True,True,4565484.0,4565484.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064706_405638420_2_0_0,"('1331064706', '405638420', '0', '0', '')",N>=2,False,True,5176143.0,5176143.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064706_405638420_2_1_0,"('1331064706', '405638420', '1', '0', '')",N>=2,False,False,5652423.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064706_416423956_2_2_0,"('1331064706', '416423956', '2', '0', '')",N>=2,False,True,6089580.0,6089580.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064706_416423956_2_1_0,"('1331064706', '416423956', '1', '0', '')",N>=2,False,False,6565860.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064706_405638420_1_1_0,"('1331064706', '405638420', '1', '0', '')",1,True,True,5414283.0,5414283.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064706_416423956_1_1_0,"('1331064706', '416423956', '1', '0', '')",1,True,True,6327720.0,6327720.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064714_432042635_2_2_0,"('1331064714', '432042635', '2', '0', '')",N>=2,False,False,5302584.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064714_432042635_1_2_0,"('1331064714', '432042635', '2', '0', '')",1,True,True,4837644.0,4837644.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064707_405638420_2_0_0,"('1331064707', '405638420', '0', '0', '')",N>=2,False,True,5754483.0,5754483.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064707_405638420_2_1_0,"('1331064707', '405638420', '1', '0', '')",N>=2,False,False,6230763.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064707_416423956_2_2_0,"('1331064707', '416423956', '2', '0', '')",N>=2,False,True,6769980.0,6769980.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064707_416423956_2_1_0,"('1331064707', '416423956', '1', '0', '')",N>=2,False,False,7246260.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064707_405638420_1_1_0,"('1331064707', '405638420', '1', '0', '')",1,True,True,5992623.0,5992623.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064707_416423956_1_1_0,"('1331064707', '416423956', '1', '0', '')",1,True,True,7008120.0,7008120.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064715_432042635_2_2_0,"('1331064715', '432042635', '2', '0', '')",N>=2,False,False,5756184.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064715_432042635_1_2_0,"('1331064715', '432042635', '2', '0', '')",1,True,True,5291244.0,5291244.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064716_432042635_2_2_0,"('1331064716', '432042635', '2', '0', '')",N>=2,False,False,6028344.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064716_432042635_1_2_0,"('1331064716', '432042635', '2', '0', '')",1,True,True,5563404.0,5563404.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064708_405638420_2_0_0,"('1331064708', '405638420', '0', '0', '')",N>=2,False,True,6236433.0,6236433.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064708_405638420_2_1_0,"('1331064708', '405638420', '1', '0', '')",N>=2,False,False,6712713.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064708_416423956_2_2_0,"('1331064708', '416423956', '2', '0', '')",N>=2,False,True,7336980.0,7336980.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064708_416423956_2_1_0,"('1331064708', '416423956', '1', '0', '')",N>=2,False,False,7813260.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064708_405638420_1_1_0,"('1331064708', '405638420', '1', '0', '')",1,True,True,6474573.0,6474573.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064708_416423956_1_1_0,"('1331064708', '416423956', '1', '0', '')",1,True,True,7575120.0,7575120.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064717_432042635_2_2_0,"('1331064717', '432042635', '2', '0', '')",N>=2,False,False,6572664.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064717_432042635_1_2_0,"('1331064717', '432042635', '2', '0', '')",1,True,True,6107724.0,6107724.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064709_405638420_2_0_0,"('1331064709', '405638420', '0', '0', '')",N>=2,False,True,6718383.0,6718383.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064709_405638420_2_1_0,"('1331064709', '405638420', '1', '0', '')",N>=2,False,False,7194663.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064709_416423956_2_2_0,"('1331064709', '416423956', '2', '0', '')",N>=2,False,True,7903980.0,7903980.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064709_416423956_2_1_0,"('1331064709', '416423956', '1', '0', '')",N>=2,False,False,8380260.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064709_405638420_1_1_0,"('1331064709', '405638420', '1', '0', '')",1,True,True,6956523.0,6956523.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064709_416423956_1_1_0,"('1331064709', '416423956', '1', '0', '')",1,True,True,8142120.0,8142120.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064718_432042635_2_2_0,"('1331064718', '432042635', '2', '0', '')",N>=2,False,False,7026264.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064718_432042635_1_2_0,"('1331064718', '432042635', '2', '0', '')",1,True,True,6561324.0,6561324.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064719_432042635_2_2_0,"('1331064719', '432042635', '2', '0', '')",N>=2,False,False,7479864.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-10-11,1331064719_432042635_1_2_0,"('1331064719', '432042635', '2', '0', '')",1,True,True,7014924.0,7014924.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,bbasic_0,"('bbasic_0',)",?,False,False,3704950.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_bbasic_0,"('1331064701_bbasic_0',)",0,False,False,3704950.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_405638420_2_0_0,"('1331064701', '405638420', '0', '0', '')",N>=2,False,True,4068140.0,4068140.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_405638420_2_1_0,"('1331064701', '405638420', '1', '0', '')",N>=2,False,False,4544420.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_416423956_2_2_0,"('1331064701', '416423956', '2', '0', '')",N>=2,False,True,4786047.0,4786047.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_416423956_2_1_0,"('1331064701', '416423956', '1', '0', '')",N>=2,False,False,5262327.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_405638420_1_1_0,"('1331064701', '405638420', '1', '0', '')",1,True,True,4306280.0,4306280.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_416423956_1_1_0,"('1331064701', '416423956', '1', '0', '')",1,True,True,5024187.0,5024187.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_405638420_2_0_0,"('1331064702', '405638420', '0', '0', '')",N>=2,False,True,4068140.0,4068140.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_405638420_2_1_0,"('1331064702', '405638420', '1', '0', '')",N>=2,False,False,4544420.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_416423956_2_2_0,"('1331064702', '416423956', '2', '0', '')",N>=2,False,True,4786047.0,4786047.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_416423956_2_1_0,"('1331064702', '416423956', '1', '0', '')",N>=2,False,False,5262327.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_405638420_1_1_0,"('1331064702', '405638420', '1', '0', '')",1,True,True,4306280.0,4306280.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_416423956_1_1_0,"('1331064702', '416423956', '1', '0', '')",1,True,True,5024187.0,5024187.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_405638420_2_0_0,"('1331064703', '405638420', '0', '0', '')",N>=2,False,True,4550090.0,4550090.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_405638420_2_1_0,"('1331064703', '405638420', '1', '0', '')",N>=2,False,False,5026370.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_416423956_2_2_0,"('1331064703', '416423956', '2', '0', '')",N>=2,False,True,5353047.0,5353047.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_416423956_2_1_0,"('1331064703', '416423956', '1', '0', '')",N>=2,False,False,5829327.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_405638420_1_1_0,"('1331064703', '405638420', '1', '0', '')",1,True,True,4788230.0,4788230.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_416423956_1_1_0,"('1331064703', '416423956', '1', '0', '')",1,True,True,5591187.0,5591187.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_405638420_2_0_0,"('1331064704', '405638420', '0', '0', '')",N>=2,False,True,4839260.0,4839260.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_405638420_2_1_0,"('1331064704', '405638420', '1', '0', '')",N>=2,False,False,5315540.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_416423956_2_2_0,"('1331064704', '416423956', '2', '0', '')",N>=2,False,True,5693247.0,5693247.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_416423956_2_1_0,"('1331064704', '416423956', '1', '0', '')",N>=2,False,False,6169527.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_405638420_1_1_0,"('1331064704', '405638420', '1', '0', '')",1,True,True,5077400.0,5077400.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_416423956_1_1_0,"('1331064704', '416423956', '1', '0', '')",1,True,True,5931387.0,5931387.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064711_432042635_2_2_0,"('1331064711', '432042635', '2', '0', '')",N>=2,False,False,4985518.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064711_432042635_1_2_0,"('1331064711', '432042635', '2', '0', '')",1,True,True,4520578.0,4520578.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064712_432042635_2_2_0,"('1331064712', '432042635', '2', '0', '')",N>=2,False,False,4985518.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064712_432042635_1_2_0,"('1331064712', '432042635', '2', '0', '')",1,True,True,4520578.0,4520578.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_405638420_2_0_0,"('1331064705', '405638420', '0', '0', '')",N>=2,False,True,5321210.0,5321210.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_405638420_2_1_0,"('1331064705', '405638420', '1', '0', '')",N>=2,False,False,5797490.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_416423956_2_2_0,"('1331064705', '416423956', '2', '0', '')",N>=2,False,True,6260247.0,6260247.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_416423956_2_1_0,"('1331064705', '416423956', '1', '0', '')",N>=2,False,False,6736527.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_405638420_1_1_0,"('1331064705', '405638420', '1', '0', '')",1,True,True,5559350.0,5559350.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_416423956_1_1_0,"('1331064705', '416423956', '1', '0', '')",1,True,True,6498387.0,6498387.0,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064713_432042635_2_2_0,"('1331064713', '432042635', '2', '0', '')",N>=2,False,False,5439118.0,,False,run1
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064713_432042635_1_2_0,"('1331064713', '432042635', '2', '0', '')",1,True,True,4974178.0,4974178.0,False,run1
